,tweets_en,sentistrength
4037,🔥 GOT NEW EXPLOIT PAA OTO #JAILBEAK # iOS14 💀 🎥 📲 More devices are now c…,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.2808}"
4041,"Apple hat seinen iPhones, die auf iOS 14 aktualisiert wurden mit dem Back-Tap-Button eine neue unsichtbare Schaltfl…","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5994}"
4042,Someone pff teaches me how to fix the app on IOS 14.1🗣,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4049,⚡️ Fixm8 - The Ultimate Free iOS Utility ⚡️ Features: ✅ Erase Device [Passcode / No Passcode / Disabled] ✅ No Need to Up…,"{'neg': 0.186, 'neu': 0.675, 'pos': 0.139, 'compound': -0.0258}"
4053,I fear the unknown *updates ipad to iOS 14*,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}"
4055,"Gods damn it Apple. I was saving an iPhone and an iPad for iOS 13 testing, and both updated automatically to iOS 14…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4019}"
4056,Anyone else having issues w receiving notifications after updating to iOS 14????? or anything I should do to fix this bullshit,"{'neg': 0.233, 'neu': 0.767, 'pos': 0.0, 'compound': -0.755}"
4071,ios 14 the most useless k has taken out apple in a long time,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4754}"
4100,Apple has given its iPhones that have received the update to iOS 14 a new button. The best: you can ...,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}"
4102,The reality that small numbers of devices got problems wi…,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}"
4115,why did my bilingual keyboard stop working with ios 14 😭😭,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
4118,"We are dealing with a serious iOS 14 in-app purchase issue with mySleepButton, causing us to take the app t…","{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.0772}"
4138,Just me or is iOS 14 haunted,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}"
4144,so i’m trying to post photos from my sons first birthday on facebook and it won’t let .... already not liking the ios 14,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.3089}"
4145,New timepicker in iOS 14 is a mess 😬. #UXFailure,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3612}"
4148,No hay manera. Sigo sin ver Movistar Plus desde la app en IOS 14.1. ¿Podéis darme una solución?…,"{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.7003}"
4161,no dia q eu tiver o ios 14 voces vao ver todo dia um aesthetic diferente oi mutuals bom dia fiz outra obra de arte gostaro,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.296}"
4166,No iOS 14.2. No party.,"{'neg': 0.484, 'neu': 0.22, 'pos': 0.297, 'compound': -0.1779}"
4182,"In September, Apple released Safari 14 alongside iOS 14 and iPadOS 14. One change that alarmed some was the new Privacy…","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}"
4187,Looking for something JUICY to crush? We have three of our Fruited Gose on Draft + Growler today: IOS [Dragon Frui…,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.1531}"
4199,How to manage alarms based on your sleep pattern in iOS 14 - #breakingnews #news…,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2732}"
4200,i have ios 14.1 and it says im updated to the latest ios version i am utterly confused,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.3804}"
4206,idk why double check if you updated to ios 14.2??? idk😭,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.2359}"
4216,“The purpose of People Detection is to aid blind and low vision users in navigation; this type of application is pa…,"{'neg': 0.194, 'neu': 0.726, 'pos': 0.081, 'compound': -0.4215}"
4234,I think we will get iOS 14.2 after the 10th nov event with watchOS 7.1 and so on...hope to be wrong tho!,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.5255}"
4235,"ok, looks wrong to me... iOS 14.1 iPhone SE 1st gen. No actual outdoor temp and you can’t see the i…","{'neg': 0.208, 'neu': 0.706, 'pos': 0.086, 'compound': -0.4767}"
4242,Drop your iOS 14 Home Screen I need inspiration😔🤲🏻,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}"
4265,No entiendo iOS 14,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}"
4267,my phone really tried to hit me with “iOS 14.1 is ready and will be installed later tonight.” uuuhhh no the fuck it…,"{'neg': 0.202, 'neu': 0.709, 'pos': 0.089, 'compound': -0.4939}"
4270,ca va ruiner mon aesthetic ios 14 si j'le met,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.4588}"
4274,I keep getting random weirdness in the text to speech ever since iOS 14 regardless of the app I use. I wonder if an…,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.2263}"
4277,lol i still haven’t updated to ios 14 and now my phone bout to auto install this shit,"{'neg': 0.193, 'neu': 0.68, 'pos': 0.127, 'compound': -0.3506}"
4279,Good! Can't select photos when uploading a new ad on iPhone 11 Pro Max with iOS 14.1. Click on ...,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4926}"
4295,"As a distraction for today, I'm going more in depth into @viticci's review. When it comes toeminders, I cannot agree more wi…","{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.5733}"
4301,"After I request money from someone, why does the menu at the bottom of the screen disappear (iOS 14.1)? I ca…","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2263}"
4302,IPhone 8s and iOS 14.1 . Problems in app : reply to advertisement : everything y…,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.4019}"
4308,My phone updated to iOS 14 after me repeatedly saying I didn’t want to update it and idk how I feel about this.,"{'neg': 0.065, 'neu': 0.876, 'pos': 0.06, 'compound': -0.0258}"
4312,Hi there 👋 We haven’t heard any specific complaints about GoodNotes 4 on iOS 14 so far and the app w…,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4019}"
4320,I've also received no complaints about the Power Menu functionality within Genesis 2 not workin…,"{'neg': 0.29, 'neu': 0.71, 'pos': 0.0, 'compound': -0.5994}"
4324,"My phone keeps trying to update to IOS 14 on its own and I don’t want to. ihy, trying to slow my shit down smh I know y’all.","{'neg': 0.195, 'neu': 0.762, 'pos': 0.043, 'compound': -0.6808}"
4326,"Someone has a thread, how to make a home screen on IOS 14 in Polish, send it","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4332,algn m explica como se hace lo de tener el fondo ese q puedes poner fotos con el ios 14? esq soy inutil perdon :(,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.4404}"
4334,Dang it my phone updated to the new ios 14 version .. and now I’m so confused,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.4572}"
4336,How to manage alarms based on your sleep pattern in iOS 14 #AppleSupport #Apple,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2732}"
4353,Im so confused about the iOS 14 thing. Idk how it works,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.4576}"
4356,"With iOS14 uncertainty, lots of devs are looking at shifting budgets. If you don't monetize high DAU through IAA, Android is…","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}"
4358,"The 11. Finally an excellent camera and a long-lasting battery (yes, do not update to iOS 14) on the 11 ...","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5719}"
4360,My iPhone updated to iOS 14 automatically overnight cuz I’m built different smh,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3182}"
4369,"I have an iphone xs max, and my phone updated to ios 14.1 automaticaly a few days ago. It SUCKS. My phone is slow a…","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.4995}"
4371,I relaunched App on LG TV and that appears to have done the trick. The problem on Ipad probably occurred…,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.4404}"
4377,"As a distraction for today, I'm going more in depth into @viticci's review. When it comes toeminders, I cannot ag…","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3818}"
4380,No entiendo iOS 14,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}"
4381,[11/3/2020 13:11:42] kauã stress😡: Mine has updated already [03/11/2020 13:11:48] kauã stress😡: It's on iOS 14.1 [11/11/20…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4400,Working iOS 13 collection views are so broken when updating to iOS 14 SDK… It’s even different when running it in i…,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.6113}"
4403,Still questioning what #AppClips are and how their introduction will change the app game?ead our post here:,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.1027}"
4410,[03/11/2020 13:11:42] kauã estresse😡: O meu atualizou já [03/11/2020 13:11:48] kauã estresse😡: Tá no iOS 14.1 [03…,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
4414,iOS 14 be hiding a lot of my message threads. I didn’t even know some ppl texted me 💀,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
4419,bro ios 14 is the worst update ever yo this shit really fucked up my phone.,"{'neg': 0.501, 'neu': 0.499, 'pos': 0.0, 'compound': -0.933}"
4422,just for ios 14 :/ huuh,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}"
4426,Man how tf my phone updated when I was sleep!! Smh I aint want no ios 14 G,"{'neg': 0.228, 'neu': 0.667, 'pos': 0.105, 'compound': -0.3}"
4435,"I think we could possibly see an iOS 14.1.1 update this week, and next week we see iOS 14.2 but I could be wrong 🤔","{'neg': 0.165, 'neu': 0.835, 'pos': 0.0, 'compound': -0.631}"
4436,Incase anyone already has iOS 14.2. or is thinking of getting the new iPhone 12. This tech lets people who are blind or…,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.4019}"
4438,My phone updated to iOS 14 last night without my consent 🚮,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.1695}"
4444,keep getting dfusyncupload error in iphone x ios 14.1 any solution,"{'neg': 0.208, 'neu': 0.615, 'pos': 0.177, 'compound': -0.1027}"
4446,French advertisers file complaint over Apple’s iOS 14 privacy plan | AppleInsider EAD MOE:…,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}"
4453,keep getting dfusyncupload error in iphone x ios 14.1,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}"
4458,"It's here! ⭐️ Safari on iOS 14 and iPadOS 14 for PWA and Web Developers: What's new, what's missing, new challenges and new abili…","{'neg': 0.097, 'neu': 0.853, 'pos': 0.05, 'compound': -0.2942}"
4462,Op de nieuwste iPhones die draaien op iOS 14 toont Apple al eigen zoekresultaten boven die van Google #Apple #zoekmachine,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.8316}"
4465,"Aight... iOS 14 on an iPhone 8, let’s see how long it takes for my phone to crash 😁","{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4019}"
4468,I understand why people are mad about the patched Checka1n since alot of people will still use it on their main de…,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.4939}"
4490,My phone got sick of me and updated on its own last night. Hello iOS 14.,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}"
4498,"atualizei meu celular p iOS 14, fiz aqls home screen bonitinhas e agr n sei mexer no meu próprio celular","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}"
4510,Is deeplinking/ universal linking broken on iOS 14?,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}"
4554,"Just stuck my foot up Apple's ass. ""Wiretap and all other forms of surveillance"" is a violation of the 4th…","{'neg': 0.352, 'neu': 0.648, 'pos': 0.0, 'compound': -0.8271}"
4565,ios 14 infiltrated my phone last night and now i have to MANUALLY ADD SAVED SNAPS TO MY CAMEA OLL im gonna kill someone,"{'neg': 0.161, 'neu': 0.718, 'pos': 0.121, 'compound': -0.2885}"
4568,"Just stuck my foot up Apple's ass. ""Wiretap and all other forms of surveillance"" is a violation of the 4th Amendmen…","{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.8271}"
4607,iOS 14 kame sa Android eh walang Yung widgetsmith sila eh okay lang po jan,"{'neg': 0.195, 'neu': 0.703, 'pos': 0.103, 'compound': -0.4019}"
4621,❌ Transport for Wales update: 14:32 Pontypridd to Barry Island due 15:36 has been cancelled. Download the Train Bea…,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}"
4634,u pobre sin ios 14,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.5574}"
4648,"Sadly, no. Apple support (several calls) has distanced themselves with “it’s the apps you…","{'neg': 0.267, 'neu': 0.588, 'pos': 0.144, 'compound': -0.3182}"
4657,My iPhone 7 just forced me to download iOS 14.. expect my phone to blow up soon,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4588}"
4658,Just update the iOS 14 and I don't know how to edit it 😂,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4668,the app no longer allows me to play music in the background. The problem started yesterday. I'm a YT…,"{'neg': 0.22, 'neu': 0.673, 'pos': 0.108, 'compound': -0.3612}"
4669,"So my phone had been saying it couldn’t update, but it just updated overnight so I finally got iOS 14....someone help me 😂 I’m so confused","{'neg': 0.135, 'neu': 0.745, 'pos': 0.12, 'compound': -0.1121}"
4670,iOS 14 done fucked up w the phone calls while being on your phone.,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.6597}"
4679,I need to do my iOS 14 screen again am I got no energy,"{'neg': 0.154, 'neu': 0.699, 'pos': 0.147, 'compound': -0.0258}"
4685,This iOS 14 is weird I didn't mean to update,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.1779}"
4689,Still questioning what #AppClips are and how their introduction will change the app game?ead our post here:,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.1027}"
4690,just update to iOS 14 problem solved,"{'neg': 0.276, 'neu': 0.51, 'pos': 0.214, 'compound': -0.1531}"
4707,"If you haven’t done the iOS 14 update, don’t!! The battery drain is ridiculous! Went from 100% to 20% in 30 mins af…","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.5229}"
4711,"Finally updated to iOS 14 and added one widget to my Home Screen, as someone who is terrified of change YALL should be proud","{'neg': 0.137, 'neu': 0.756, 'pos': 0.107, 'compound': -0.2263}"
4712,"With iOS14 uncertainty, lots of devs are looking at shifting budgets. If you don't monetize high DAU through IAA, A…","{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.34}"
4725,NOOOO my phone updated to iOS 14.1 😭 I don’t think my crappy 7 can handle it rip my phone 😭😭,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5574}"
4726,❌ Northern update: 14:17 Liverpool Lime Street to Manchester Oxfordoad due 15:35 has been cancelled. Download the…,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.25}"
4734,no one wants me the way the the ios 14.1 update does,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
4745,How to manage alarms based on your sleep pattern in iOS 14 via @macworld,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2732}"
4750,⏲️ GW update: 14:12 Paignton to London Paddington due 17:09 will be delayed between Westbury and eading. Download…,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}"
4753,⏲️ GW update: 13:14 Plymouth to London Paddington due 16:29 will be delayed between Taunton and eading. Download…,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}"
4763,i miss hobi 🥺 just changed my ios 14 theme to hobicore!! 🥰,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.2924}"
4764,Not liking IOS 14 and the fact my phone just did it for me,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3089}"
4766,I HATE THAT MY IPHONE UPDATED TO IOS 14 AUTOMATICALLY NOW ITS SOOOO FKING GLITCHYYYY,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.6633}"
4776,i downloaded ios laucher 14 and went to change icon,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4784,"Vo make a thread of all the strength of my ass for those who developed the iOS 14 hater of iphone, which havokokKKKKKK…","{'neg': 0.221, 'neu': 0.667, 'pos': 0.112, 'compound': -0.4767}"
4787,latest version of King rabbit wont open on ios 14.1 iphone 12 pro. Uninstalled and reinstalled to no ava…,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}"
4805,I don’t know about ya’ll but my iPhone 11 Pro sucks ever since I put iOS 14 on it #everythingisslow,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.5023}"
4806,"Is anyone else experiencing random shut downs, phone freezing and slow registering text after downloading the lates…","{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.1027}"
4815,battery life significantly worse on iOS 14.1,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}"
4820,missing the days when the tl was filled the ios 14 homescreens,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
4822,⏭️ Northern update: 13:32 Manchester Piccadilly to Hadfield due 14:11 will no longer call at Glossop. Download the…,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.296}"
4826,Battery life is horrible. Was on 13.3 and get at least 6 hours on heavy usage. Could bar…,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5423}"
4832,error code 3 on every single book. Tested on iPhone 7 with iOS 14...,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
4835,about to download ios 14 kinda nervous 🥶,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.204}"
4836,"⏭️ Northern update: 14:18 Leeds to York due 14:53 will no longer call at Cross Gates, Garforth, East Garforth and M…","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.296}"
4839,❌ South Westernailway update: 14:23 Guildford to Farnham due 14:46 will be cancelled. Download the Train Beacon i…,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.25}"
4841,I tried to use iCloud to it but next to my old phone but it said there was an error I bc my new phone is…,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.5499}"
4844,Mera chalraha hai baba store guys are not apple support experts. With iOS 14 all iPhones support facetime,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.5448}"
4850,⏲️ GW update: 14:04 London Paddington to Penzance due 19:23 will be delayed between eading and Taunton. Download…,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}"
4853,"iOS 14 literally just a bug to glitch your shit, the monopoly","{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}"
